id,status,result__focalYear,result__focalSample,result__targetYear,result__targetSample,result__statType,result__subject,result__grade,result__jurisdiction,result__scale,result__variable,result__variableLabel,result__valLabel,result__valValue,result__focalValue,result__isFocalStatDisplayable,result__focalErrorFlag,result__targetValue,result__isTargetStatDisplayable,result__targetErrorFlag,result__isSigDisplayable,result__gap,result__sig
153,,2017,R3,2009,R3,MN:MN,MAT,4,MO,MRPCM,GENDER,Gender,Male,1,241.2361641,1,0,241.2338228,1,0,1,0.002341349,EQUAL
154,,2017,R3,2009,R3,MN:MN,MAT,4,MO,MRPCM,GENDER,Gender,Female,2,237.6815798,1,0,240.0938702,1,0,1,-2.41229038,EQUAL
155,,2017,R3,2009,R3,MN:MN,MAT,4,MS,MRPCM,GENDER,Gender,Male,1,235.4568755,1,0,226.6838904,1,0,1,8.77298506,HIGHER
156,,2017,R3,2009,R3,MN:MN,MAT,4,MS,MRPCM,GENDER,Gender,Female,2,233.9021712,1,0,227.854993,1,0,1,6.047178221,HIGHER
157,,2017,R3,2009,R3,MN:MN,MAT,4,MT,MRPCM,GENDER,Gender,Male,1,241.3452397,1,0,247.0098734,1,0,1,-5.664633634,LOWER
158,,2017,R3,2009,R3,MN:MN,MAT,4,MT,MRPCM,GENDER,Gender,Female,2,240.0414055,1,0,241.6644649,1,0,1,-1.623059481,EQUAL
159,,2017,R3,2009,R3,MN:MN,MAT,4,NC,MRPCM,GENDER,Gender,Male,1,241.8521672,1,0,243.9695966,1,0,1,-2.11742937,EQUAL
160,,2017,R3,2009,R3,MN:MN,MAT,4,NC,MRPCM,GENDER,Gender,Female,2,240.0058325,1,0,243.5792701,1,0,1,-3.573437619,LOWER
161,,2017,R3,2009,R3,MN:MN,MAT,4,ND,MRPCM,GENDER,Gender,Male,1,245.6263482,1,0,246.8088459,1,0,1,-1.182497714,EQUAL
162,,2017,R3,2009,R3,MN:MN,MAT,4,ND,MRPCM,GENDER,Gender,Female,2,242.7488561,1,0,243.5153071,1,0,1,-0.766450938,EQUAL
163,,2017,R3,2009,R3,MN:MN,MAT,4,NE,MRPCM,GENDER,Gender,Male,1,247.2209733,1,0,238.7568416,1,0,1,8.464131684,HIGHER
164,,2017,R3,2009,R3,MN:MN,MAT,4,NE,MRPCM,GENDER,Gender,Female,2,243.8434197,1,0,238.7398143,1,0,1,5.103605408,HIGHER
165,,2017,R3,2009,R3,MN:MN,MAT,4,NH,MRPCM,GENDER,Gender,Male,1,247.0152097,1,0,252.1974258,1,0,1,-5.182216136,LOWER
166,,2017,R3,2009,R3,MN:MN,MAT,4,NH,MRPCM,GENDER,Gender,Female,2,243.5917615,1,0,249.8650685,1,0,1,-6.273307075,LOWER
167,,2017,R3,2009,R3,MN:MN,MAT,4,NJ,MRPCM,GENDER,Gender,Male,1,248.2745697,1,0,248.4270377,1,0,1,-0.152468071,EQUAL
168,,2017,R3,2009,R3,MN:MN,MAT,4,NJ,MRPCM,GENDER,Gender,Female,2,247.4159119,1,0,244.5251381,1,0,1,2.89077376,EQUAL
169,,2017,R3,2009,R3,MN:MN,MAT,4,NM,MRPCM,GENDER,Gender,Male,1,230.41794,1,0,230.6408759,1,0,1,-0.222935834,EQUAL
170,,2017,R3,2009,R3,MN:MN,MAT,4,NM,MRPCM,GENDER,Gender,Female,2,228.9597938,1,0,229.3881713,1,0,1,-0.428377526,EQUAL
171,,2017,R3,2009,R3,MN:MN,MAT,4,NT,MRPCM,GENDER,Gender,Male,1,240.812409,1,0,240.6176492,1,0,1,0.194759756,EQUAL
172,,2017,R3,2009,R3,MN:MN,MAT,4,NT,MRPCM,GENDER,Gender,Female,2,238.5940002,1,0,238.6944197,1,0,1,-0.10041951,EQUAL
173,,2017,R3,2009,R3,MN:MN,MAT,4,NV,MRPCM,GENDER,Gender,Male,1,232.0763332,1,0,236.1033403,1,0,1,-4.027007052,EQUAL
174,,2017,R3,2009,R3,MN:MN,MAT,4,NV,MRPCM,GENDER,Gender,Female,2,231.282843,1,0,234.2039974,1,0,1,-2.921154449,EQUAL
175,,2017,R3,2009,R3,MN:MN,MAT,4,NY,MRPCM,GENDER,Gender,Male,1,237.6246512,1,0,241.8842705,1,0,1,-4.259619374,LOWER
176,,2017,R3,2009,R3,MN:MN,MAT,4,NY,MRPCM,GENDER,Gender,Female,2,233.4225455,1,0,239.3247083,1,0,1,-5.902162768,LOWER
177,,2017,R3,2009,R3,MN:MN,MAT,4,OH,MRPCM,GENDER,Gender,Male,1,241.4151473,1,0,245.4888563,1,0,1,-4.073708989,LOWER
178,,2017,R3,2009,R3,MN:MN,MAT,4,OH,MRPCM,GENDER,Gender,Female,2,240.4299969,1,0,241.8739448,1,0,1,-1.443947864,EQUAL
179,,2017,R3,2009,R3,MN:MN,MAT,4,OK,MRPCM,GENDER,Gender,Male,1,238.7284487,1,0,237.9327104,1,0,1,0.795738326,EQUAL
180,,2017,R3,2009,R3,MN:MN,MAT,4,OK,MRPCM,GENDER,Gender,Female,2,235.8625867,1,0,235.6251517,1,0,1,0.237434957,EQUAL
181,,2017,R3,2009,R3,MN:MN,MAT,4,OR,MRPCM,GENDER,Gender,Male,1,235.1656413,1,0,239.9242304,1,0,1,-4.758589063,LOWER
182,,2017,R3,2009,R3,MN:MN,MAT,4,OR,MRPCM,GENDER,Gender,Female,2,231.0436143,1,0,235.9717557,1,0,1,-4.928141427,LOWER
183,,2017,R3,2009,R3,MN:MN,MAT,4,PA,MRPCM,GENDER,Gender,Male,1,243.3370083,1,0,244.738227,1,0,1,-1.401218685,EQUAL
184,,2017,R3,2009,R3,MN:MN,MAT,4,PA,MRPCM,GENDER,Gender,Female,2,239.9799207,1,0,242.3648247,1,0,1,-2.384904024,EQUAL
185,,2017,R3,2009,R3,MN:MN,MAT,4,RI,MRPCM,GENDER,Gender,Male,1,238.1539833,1,0,240.4065545,1,0,1,-2.252571158,EQUAL
186,,2017,R3,2009,R3,MN:MN,MAT,4,RI,MRPCM,GENDER,Gender,Female,2,236.9472733,1,0,237.00482,1,0,1,-0.057546712,EQUAL
187,,2017,R3,2009,R3,MN:MN,MAT,4,SC,MRPCM,GENDER,Gender,Male,1,234.9054033,1,0,236.128728,1,0,1,-1.223324692,EQUAL
188,,2017,R3,2009,R3,MN:MN,MAT,4,SC,MRPCM,GENDER,Gender,Female,2,233.1288936,1,0,235.1828128,1,0,1,-2.053919152,EQUAL
189,,2017,R3,2009,R3,MN:MN,MAT,4,SD,MRPCM,GENDER,Gender,Male,1,243.7656205,1,0,243.4159228,1,0,1,0.349697708,EQUAL
190,,2017,R3,2009,R3,MN:MN,MAT,4,SD,MRPCM,GENDER,Gender,Female,2,239.3695192,1,0,240.6416357,1,0,1,-1.272116411,EQUAL
191,,2017,R3,2009,R3,MN:MN,MAT,4,TN,MRPCM,GENDER,Gender,Male,1,236.9641708,1,0,232.1633181,1,0,1,4.800852742,HIGHER
192,,2017,R3,2009,R3,MN:MN,MAT,4,TN,MRPCM,GENDER,Gender,Female,2,236.4169963,1,0,231.4680404,1,0,1,4.948955921,HIGHER
193,,2017,R3,2009,R3,MN:MN,MAT,4,TX,MRPCM,GENDER,Gender,Male,1,241.0455667,1,0,240.8848503,1,0,1,0.160716382,EQUAL
194,,2017,R3,2009,R3,MN:MN,MAT,4,TX,MRPCM,GENDER,Gender,Female,2,240.8321055,1,0,240.0262266,1,0,1,0.805878877,EQUAL
195,,2017,R3,2009,R3,MN:MN,MAT,4,UT,MRPCM,GENDER,Gender,Male,1,244.4630631,1,0,241.3084911,1,0,1,3.154572013,EQUAL
196,,2017,R3,2009,R3,MN:MN,MAT,4,UT,MRPCM,GENDER,Gender,Female,2,240.3107748,1,0,239.2707128,1,0,1,1.040062072,EQUAL
197,,2017,R3,2009,R3,MN:MN,MAT,4,VA,MRPCM,GENDER,Gender,Male,1,250.4792791,1,0,244.6510166,1,0,1,5.828262492,HIGHER
198,,2017,R3,2009,R3,MN:MN,MAT,4,VA,MRPCM,GENDER,Gender,Female,2,245.4720066,1,0,241.4090858,1,0,1,4.062920797,HIGHER
199,,2017,R3,2009,R3,MN:MN,MAT,4,VT,MRPCM,GENDER,Gender,Male,1,241.3230718,1,0,248.878935,1,0,1,-7.555863293,LOWER
200,,2017,R3,2009,R3,MN:MN,MAT,4,VT,MRPCM,GENDER,Gender,Female,2,240.4434016,1,0,246.5994257,1,0,1,-6.156024062,LOWER
201,,2017,R3,2009,R3,MN:MN,MAT,4,WA,MRPCM,GENDER,Gender,Male,1,243.2587772,1,0,242.386301,1,0,1,0.872476157,EQUAL
202,,2017,R3,2009,R3,MN:MN,MAT,4,WA,MRPCM,GENDER,Gender,Female,2,240.0872953,1,0,242.1216208,1,0,1,-2.034325423,EQUAL
203,,2017,R3,2009,R3,MN:MN,MAT,4,WI,MRPCM,GENDER,Gender,Male,1,241.6846167,1,0,244.6730231,1,0,1,-2.988406417,EQUAL
204,,2017,R3,2009,R3,MN:MN,MAT,4,WI,MRPCM,GENDER,Gender,Female,2,238.9828094,1,0,242.4100694,1,0,1,-3.427260001,EQUAL
205,,2017,R3,2009,R3,MN:MN,MAT,4,WV,MRPCM,GENDER,Gender,Male,1,236.527612,1,0,233.9941073,1,0,1,2.533504717,EQUAL
206,,2017,R3,2009,R3,MN:MN,MAT,4,WV,MRPCM,GENDER,Gender,Female,2,235.5821776,1,0,231.9295391,1,0,1,3.652638528,HIGHER
207,,2017,R3,2009,R3,MN:MN,MAT,4,WY,MRPCM,GENDER,Gender,Male,1,249.4317558,1,0,242.9470371,1,0,1,6.484718689,HIGHER
208,,2017,R3,2009,R3,MN:MN,MAT,4,WY,MRPCM,GENDER,Gender,Female,2,246.0675655,1,0,240.9895822,1,0,1,5.077983309,HIGHER
